run_id,run,method,seed,snapshot,step,checkpoint_fraction,layer,target_module,quantized_base,delta_direction,delta_magnitude_paper,delta_magnitude_rel,coefficient_update_rel,effective_weight_update_rel,quant_delta_direction,total_delta_direction,quant_delta_magnitude_paper,quant_delta_magnitude_rel,total_delta_magnitude_paper,total_delta_magnitude_rel
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,2,k_proj,False,0.0014207863714545965,0.005646706558763981,0.004162545781582594,0.03914811462163925,0.03930540010333061,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,3,k_proj,False,0.0010245409794151783,0.005765637382864952,0.004289311822503805,0.03877037391066551,0.03895489498972893,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,4,k_proj,False,0.000929706497117877,0.0059139663353562355,0.004436304327100515,0.03724909573793411,0.03746863454580307,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,5,k_proj,False,0.0017170237842947245,0.0060564507730305195,0.004553025122731924,0.044659871608018875,0.04479149356484413,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,0,q_proj,False,0.005498839542269707,0.005751300603151321,0.006483811419457197,0.07755959779024124,0.07724380493164062,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,1,q_proj,False,0.002580143278464675,0.0052117896266281605,0.005797720514237881,0.053656548261642456,0.05382772907614708,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,2,q_proj,False,0.0031118348706513643,0.005515762604773045,0.006238582544028759,0.060447659343481064,0.06057550758123398,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,3,q_proj,False,0.002388371853157878,0.005723032634705305,0.0064788381569087505,0.05927150696516037,0.05949218571186066,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,4,q_proj,False,0.0026704666670411825,0.005995598621666431,0.006856994237750769,0.060043640434741974,0.06026126444339752,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,5,q_proj,False,0.003291658591479063,0.005867901258170605,0.006808428093791008,0.06256029009819031,0.06273243576288223,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,0,up_proj,False,0.007274247705936432,0.006356316152960062,0.011839279904961586,0.12100262194871902,0.12082552164793015,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,1,up_proj,False,0.0075698792934417725,0.006307435221970081,0.011557548306882381,0.12359541654586792,0.12325993180274963,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,2,up_proj,False,0.00801786221563816,0.006225602235645056,0.011469289660453796,0.12737073004245758,0.1268436461687088,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,3,up_proj,False,0.007886501960456371,0.006208612583577633,0.011686652898788452,0.12636391818523407,0.12584596872329712,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,4,up_proj,False,0.006714000832289457,0.006298352032899857,0.012215664610266685,0.11615586280822754,0.11606574803590775,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,5,up_proj,False,0.006332728546112776,0.0062874616123735905,0.012071831151843071,0.11259385943412781,0.11257903277873993,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,0,v_proj,False,0.010210906155407429,0.0062513332813978195,0.018810903653502464,0.14104439318180084,0.1407698690891266,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,1,v_proj,False,0.008767081424593925,0.0060364678502082825,0.015248351730406284,0.12725989520549774,0.12701980769634247,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,2,v_proj,False,0.014944457449018955,0.005853830836713314,0.017528174445033073,0.15984472632408142,0.15852446854114532,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,3,v_proj,False,0.009385221637785435,0.006139996461570263,0.015551240183413029,0.1328803300857544,0.13255548477172852,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,4,v_proj,False,0.008637971244752407,0.005829824134707451,0.013802225701510906,0.12305346876382828,0.1226571798324585,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.25_step_7989,7989,0.25,5,v_proj,False,0.010538696311414242,0.006307218689471483,0.01782311499118805,0.14156043529510498,0.14109711349010468,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,0,down_proj,False,0.010461595840752125,0.008160249330103397,0.00817396491765976,0.14402009546756744,0.14291544258594513,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,1,down_proj,False,0.008471139706671238,0.008361485786736012,0.00818945374339819,0.13124234974384308,0.1300250142812729,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,2,down_proj,False,0.009361126460134983,0.008299008943140507,0.008143738843500614,0.13762646913528442,0.13674230873584747,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,3,down_proj,False,0.009573740884661674,0.008297200314700603,0.00830936711281538,0.1386738121509552,0.13780376315116882,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,4,down_proj,False,0.009472668170928955,0.008378928527235985,0.008610046468675137,0.1379246860742569,0.13707910478115082,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,5,down_proj,False,0.008911360055208206,0.00835895910859108,0.008623475208878517,0.13321423530578613,0.13245005905628204,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,0,k_proj,False,0.0070734815672039986,0.007043471559882164,0.005466028116643429,0.09434457868337631,0.09303586184978485,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,1,k_proj,False,0.0019790465012192726,0.006228307727724314,0.004901053383946419,0.047525662928819656,0.04766860976815224,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,2,k_proj,False,0.0027538472786545753,0.006872647441923618,0.005081727169454098,0.054406918585300446,0.054484445601701736,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,3,k_proj,False,0.0020770400296896696,0.007334605325013399,0.005433432757854462,0.05519837141036987,0.05534577742218971,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,4,k_proj,False,0.0018226687097921968,0.00718372268602252,0.005403553135693073,0.05315408483147621,0.05332689359784126,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,5,k_proj,False,0.0033627180382609367,0.007689388003200293,0.005732412450015545,0.06317063421010971,0.06318970769643784,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,0,q_proj,False,0.010434766300022602,0.0072951000183820724,0.008296998217701912,0.10901978611946106,0.10788963735103607,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,1,q_proj,False,0.004156589973717928,0.006326103582978249,0.007146227639168501,0.071391761302948,0.07146419584751129,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,2,q_proj,False,0.00574486842378974,0.007067084312438965,0.00805647298693657,0.08269938081502914,0.08261307328939438,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,3,q_proj,False,0.004419802222400904,0.007240226957947016,0.008266590535640717,0.08154687285423279,0.08166011422872543,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,4,q_proj,False,0.004993631038814783,0.007566728629171848,0.008727005682885647,0.08280453830957413,0.08285870403051376,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,5,q_proj,False,0.006236526649445295,0.007501848042011261,0.008733171969652176,0.08696527779102325,0.08692111819982529,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,0,up_proj,False,0.01472237054258585,0.008231918327510357,0.015367912128567696,0.1732889711856842,0.17184068262577057,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,1,up_proj,False,0.014255351386964321,0.008163406513631344,0.015015100128948689,0.1706327348947525,0.16914702951908112,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,2,up_proj,False,0.014312835410237312,0.008026816882193089,0.014856956899166107,0.1711580604314804,0.16954897344112396,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,3,up_proj,False,0.014081409201025963,0.00805311556905508,0.015166626311838627,0.16977007687091827,0.16819655895233154,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,4,up_proj,False,0.012435637414455414,0.008176544681191444,0.01575957052409649,0.15892508625984192,0.157992884516716,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,5,up_proj,False,0.011853714473545551,0.008202572353184223,0.015758028253912926,0.15487542748451233,0.15409541130065918,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,0,v_proj,False,0.016629207879304886,0.008347244001924992,0.025025203824043274,0.18245241045951843,0.18097329139709473,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,1,v_proj,False,0.01440936978906393,0.0077951829880476,0.01962997391819954,0.16388042271137238,0.16270524263381958,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,2,v_proj,False,0.025241684168577194,0.007659419439733028,0.022851647809147835,0.20891156792640686,0.20509208738803864,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,3,v_proj,False,0.015682008117437363,0.0080586401745677,0.020309053361415863,0.1728229522705078,0.1714477837085724,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,4,v_proj,False,0.014735518023371696,0.007811577524989843,0.01823333464562893,0.16079573333263397,0.15930500626564026,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.5_step_15978,15978,0.5,5,v_proj,False,0.018893960863351822,0.008191421627998352,0.023039167746901512,0.18964461982250214,0.18748348951339722,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,0,down_proj,False,0.012670348398387432,0.008913383819162846,0.008926529437303543,0.15869875252246857,0.15720127522945404,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,1,down_proj,False,0.00975063256919384,0.009137989021837711,0.008930675685405731,0.1409836709499359,0.13963980972766876,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,2,down_proj,False,0.011375009082257748,0.009023403748869896,0.008860106579959393,0.15183590352535248,0.15062730014324188,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,3,down_proj,False,0.011873619630932808,0.00898109283298254,0.008998243138194084,0.15444311499595642,0.1532021313905716,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,4,down_proj,False,0.011461633257567883,0.00903212558478117,0.009299916215240955,0.15178997814655304,0.15063384175300598,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,5,down_proj,False,0.010887638665735722,0.009081428870558739,0.009369500912725925,0.1474374234676361,0.14638088643550873,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,0,k_proj,False,0.008004806004464626,0.007328759413212538,0.005680871661752462,0.10107913613319397,0.09959880262613297,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,1,k_proj,False,0.0024611763656139374,0.006628726609051228,0.005224927794188261,0.0527784638106823,0.05290250852704048,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,2,k_proj,False,0.0036584206391125917,0.007467715069651604,0.0055517046712338924,0.062386903911828995,0.06239921227097511,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,3,k_proj,False,0.002598886378109455,0.007757422048598528,0.005823609884828329,0.06218746304512024,0.06230498477816582,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,4,k_proj,False,0.0024023542646318674,0.007568099536001682,0.005693348590284586,0.060871876776218414,0.06100029870867729,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,5,k_proj,False,0.004333898425102234,0.008242251351475716,0.006177421193569899,0.07151305675506592,0.07146475464105606,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,0,q_proj,False,0.012898738496005535,0.007786465808749199,0.00881029013544321,0.12116236239671707,0.11949389427900314,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,1,q_proj,False,0.005215483717620373,0.006706420332193375,0.007608685176819563,0.07964436709880829,0.07961345463991165,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,2,q_proj,False,0.007339999545365572,0.007719791028648615,0.008840631693601608,0.09340663999319077,0.09314920008182526,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,3,q_proj,False,0.005442887078970671,0.007821372710168362,0.008973059244453907,0.09097123146057129,0.09100313484668732,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,4,q_proj,False,0.006177515722811222,0.008135168813169003,0.009367319755256176,0.09260422736406326,0.0925317034125328,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,5,q_proj,False,0.007975452579557896,0.00821790099143982,0.009559973143041134,0.09801269322633743,0.09778030216693878,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,0,up_proj,False,0.018704578280448914,0.008953760378062725,0.016705749556422234,0.1961299180984497,0.19381150603294373,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,1,up_proj,False,0.017502978444099426,0.008945384994149208,0.016415249556303024,0.18967114388942719,0.1875363439321518,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,2,up_proj,False,0.01716310903429985,0.00874961819499731,0.016180861741304398,0.1879575103521347,0.1857975870370865,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,3,up_proj,False,0.01685219630599022,0.008800080046057701,0.0165166724473238,0.18621684610843658,0.18413016200065613,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,4,up_proj,False,0.015074766241014004,0.008893711492419243,0.017157137393951416,0.17541496455669403,0.1739935278892517,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,5,up_proj,False,0.014520534314215183,0.008909253403544426,0.017142238095402718,0.17177799344062805,0.17051470279693604,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,0,v_proj,False,0.01928658038377762,0.008805433288216591,0.02664584293961525,0.19716647267341614,0.19495853781700134,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,1,v_proj,False,0.016690388321876526,0.00840094592422247,0.02111084572970867,0.176864355802536,0.1752021461725235,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,2,v_proj,False,0.029910095036029816,0.008195260539650917,0.024631639942526817,0.22718872129917145,0.22201061248779297,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,3,v_proj,False,0.018676823005080223,0.008695121854543686,0.022037724032998085,0.1891244649887085,0.1871068775653839,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,4,v_proj,False,0.01768018864095211,0.008433785289525986,0.019661838188767433,0.1765582263469696,0.17447689175605774,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,fraction_0.75_step_23967,23967,0.75,5,v_proj,False,0.02284456230700016,0.008788911625742912,0.024702388793230057,0.20876432955265045,0.2055361568927765,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,0,down_proj,False,0.013354522176086903,0.009083020500838757,0.009101949632167816,0.16301439702510834,0.16138310730457306,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,1,down_proj,False,0.010267305187880993,0.009320253506302834,0.009100239723920822,0.14466509222984314,0.14322462677955627,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,2,down_proj,False,0.012020628899335861,0.009218386374413967,0.00905325822532177,0.15613146126270294,0.15480667352676392,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,3,down_proj,False,0.012556974776089191,0.009146436117589474,0.00918557122349739,0.15886321663856506,0.15749190747737885,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,4,down_proj,False,0.012109094299376011,0.009225488640367985,0.009498395025730133,0.15600426495075226,0.15473246574401855,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,5,down_proj,False,0.011501472443342209,0.009293613024055958,0.009576848708093166,0.15149037539958954,0.15033330023288727,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,0,k_proj,False,0.008702529594302177,0.0074847484938800335,0.005782891996204853,0.10539353638887405,0.1036846712231636,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,1,k_proj,False,0.002553673693910241,0.006671116687357426,0.0052665891125798225,0.054049983620643616,0.05416591838002205,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,2,k_proj,False,0.003949730657041073,0.007658799644559622,0.005688562989234924,0.06457644701004028,0.06456787139177322,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,3,k_proj,False,0.0027877134270966053,0.00788486935198307,0.00590951694175601,0.064364954829216,0.06447181850671768,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,4,k_proj,False,0.0026026535779237747,0.007712928578257561,0.005805370397865772,0.06320515275001526,0.06332092732191086,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,5,k_proj,False,0.004643844906240702,0.008360354229807854,0.00626913458108902,0.07397118955850601,0.07389472424983978,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,0,q_proj,False,0.013653144240379333,0.008043664507567883,0.009051098488271236,0.1244310587644577,0.12261815369129181,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,1,q_proj,False,0.005559511482715607,0.006838788278400898,0.007764954119920731,0.08203218132257462,0.08197221159934998,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,2,q_proj,False,0.007833844050765038,0.007884985767304897,0.009012797847390175,0.09650951623916626,0.09618930518627167,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,3,q_proj,False,0.005791616626083851,0.007987149059772491,0.009143823757767677,0.0937589630484581,0.09376149624586105,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,4,q_proj,False,0.006556706037372351,0.008250865153968334,0.009498970583081245,0.0954437255859375,0.09532946348190308,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,5,q_proj,False,0.008466911502182484,0.008357923477888107,0.00972339604049921,0.1011277511715889,0.10083816200494766,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,0,up_proj,False,0.01985870487987995,0.009127167984843254,0.017030352726578712,0.2022751122713089,0.19972626864910126,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,1,up_proj,False,0.018489642068743706,0.009128882549703121,0.016738157719373703,0.19514644145965576,0.19279636442661285,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,2,up_proj,False,0.01808912679553032,0.008908168412744999,0.01647331193089485,0.19315221905708313,0.1907830834388733,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,3,up_proj,False,0.017706209793686867,0.008973593823611736,0.01683330535888672,0.19103936851024628,0.18877461552619934,,,,,,
dora-seed43,DoRA (seed 43),DoRA,43,final_step_31956,31956,1.0,4,up_proj,False,0.015880005434155464,0.00907136220484972,0.017503496259450912,0.1801815778017044,0.1786016970872879,,,,,,
